,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
26,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.8893162393162394,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.05598290598290574,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925
27,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.9679900562778988,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.0002481571216039963,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966,0.00024813895781637966
28,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.9784280936454847,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998,0.00016722408026755998
29,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.858241758241758,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102,0.001098901098901102
30,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.06717948717948707,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.8671794871312648,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205610427185,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162,0.0005128205128205162
31,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,0.9875961538461536,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05
32,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,0.9875961538461536,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05,9.615384615384789e-05
33,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,0.9418288143771799,9.157509157509328e-05,9.157509157509328e-05,0.046449573901208165,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05,9.157509157509328e-05
34,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.3153299342742853,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.6026187836744324,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431,0.0006410256410256431
35,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.8893162393162394,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.05598290598290574,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925,0.00042735042735042925
