,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
28,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.0004081632653061294,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.5079530337846622,0.4724551294806436,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664,0.00040816326530612664
29,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.8599999999999997,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675
30,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.9346666666666661
31,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.9883333333333334,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273
32,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.9883333333333334,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273,0.00023809523809524273
33,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.9888636363636357,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202,0.00022727272727344014,0.00022727272727273202,0.00022727272727273202,0.00022727272727273202
34,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.5380569875112269,0.0016666666666666722,0.0016666666666666722,0.3819430124887731,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722
35,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.0010526315789473751,0.001052631578947375,0.001052631578947375,0.9484210526315788,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375
36,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.8743658501187966,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.09654324079029414
37,0.025525916192544535,0.00023255813953489084,0.00023255813953489084,0.9633112931097809,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084
38,0.026795956842304045,0.00022222222222222914,0.00022222222222222914,0.9625373764910291,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914,0.00022222222222222914
39,0.025525916192544535,0.00023255813953489084,0.00023255813953489084,0.9633112931097809,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084,0.00023255813953489084
40,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.4944023960366372,0.4878198261855846,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742
